10090.ENSMUSP00000036596 9606.ENSP00000313110
10090.ENSMUSP00000072547 9606.ENSP00000380942
10090.ENSMUSP00000072483 9606.ENSP00000359871
10090.ENSMUSP00000072481 9606.ENSP00000365682
10090.ENSMUSP00000133135 9606.ENSP00000280154
10090.ENSMUSP00000074885 9606.ENSP00000379110 9606.ENSP00000427279 9606.ENSP00000296026
10090.ENSMUSP00000088768 9606.ENSP00000377948
10090.ENSMUSP00000106897 9606.ENSP00000436152
10090.ENSMUSP00000021359 9606.ENSP00000216367
10090.ENSMUSP00000017458 9606.ENSP00000428182
10090.ENSMUSP00000017454 9606.ENSP00000279058
10090.ENSMUSP00000017455 9606.ENSP00000353198
10090.ENSMUSP00000017451 9606.ENSP00000217455
10090.ENSMUSP00000024849 9606.ENSP00000254528
10090.ENSMUSP00000017453 9606.ENSP00000321005
10090.ENSMUSP00000076024 9606.ENSP00000413098
10090.ENSMUSP00000076026 9606.ENSP00000257192
10090.ENSMUSP00000076020 9606.ENSP00000482263 9606.ENSP00000284878
10090.ENSMUSP00000066500 9606.ENSP00000303822
10090.ENSMUSP00000066504 9606.ENSP00000321963
10090.ENSMUSP00000057771 9606.ENSP00000401470
10090.ENSMUSP00000025497 9606.ENSP00000424571
10090.ENSMUSP00000072064 9606.ENSP00000296484
10090.ENSMUSP00000115645 9606.ENSP00000245564
10090.ENSMUSP00000068071 9606.ENSP00000354608
10090.ENSMUSP00000050926 9606.ENSP00000443319
10090.ENSMUSP00000115641 9606.ENSP00000349244
10090.ENSMUSP00000126826 9606.ENSP00000278947
10090.ENSMUSP00000126827 9606.ENSP00000280886
10090.ENSMUSP00000126825 9606.ENSP00000216554
10090.ENSMUSP00000126822 9606.ENSP00000354415
10090.ENSMUSP00000126823 9606.ENSP00000305260
10090.ENSMUSP00000126821 9606.ENSP00000357691
10090.ENSMUSP00000126828 9606.ENSP00000414398
10090.ENSMUSP00000090635 9606.ENSP00000269289
10090.ENSMUSP00000116727 9606.ENSP00000385749
10090.ENSMUSP00000106202 9606.ENSP00000445725
10090.ENSMUSP00000116725 9606.ENSP00000377710
10090.ENSMUSP00000106204 9606.ENSP00000445725
10090.ENSMUSP00000127198 9606.ENSP00000217426
10090.ENSMUSP00000116720 9606.ENSP00000344866
10090.ENSMUSP00000116721 9606.ENSP00000317891
10090.ENSMUSP00000106208 9606.ENSP00000445725
10090.ENSMUSP00000127194 9606.ENSP00000333376
10090.ENSMUSP00000127196 9606.ENSP00000367173
10090.ENSMUSP00000064900 9606.ENSP00000359370
10090.ENSMUSP00000127193 9606.ENSP00000352157
10090.ENSMUSP00000116729 9606.ENSP00000264020
10090.ENSMUSP00000127446 9606.ENSP00000290552
10090.ENSMUSP00000127445 9606.ENSP00000329357
10090.ENSMUSP00000052202 9606.ENSP00000343899
10090.ENSMUSP00000052200 9606.ENSP00000429803
10090.ENSMUSP00000096751 9606.ENSP00000426067
10090.ENSMUSP00000127449 9606.ENSP00000331385
10090.ENSMUSP00000127448 9606.ENSP00000311825
10090.ENSMUSP00000050693 9606.ENSP00000293604
10090.ENSMUSP00000101966 9606.ENSP00000381821
10090.ENSMUSP00000101960 9606.ENSP00000382083
10090.ENSMUSP00000101961 9606.ENSP00000391249
10090.ENSMUSP00000101962 9606.ENSP00000361580
10090.ENSMUSP00000101963 9606.ENSP00000381821
10090.ENSMUSP00000101969 9606.ENSP00000263025
10090.ENSMUSP00000030454 9606.ENSP00000262746
10090.ENSMUSP00000044078 9606.ENSP00000384610
10090.ENSMUSP00000096753 9606.ENSP00000264663
10090.ENSMUSP00000044072 9606.ENSP00000384262
10090.ENSMUSP00000044070 9606.ENSP00000427223
10090.ENSMUSP00000015998 9606.ENSP00000357156
10090.ENSMUSP00000044075 9606.ENSP00000343081
10090.ENSMUSP00000120879 9606.ENSP00000234677
10090.ENSMUSP00000120878 9606.ENSP00000309792
10090.ENSMUSP00000120877 9606.ENSP00000410804
10090.ENSMUSP00000120876 9606.ENSP00000440047
10090.ENSMUSP00000120875 9606.ENSP00000403932
10090.ENSMUSP00000120874 9606.ENSP00000365961
10090.ENSMUSP00000120873 9606.ENSP00000260952
10090.ENSMUSP00000120872 9606.ENSP00000417003
10090.ENSMUSP00000120871 9606.ENSP00000420588
10090.ENSMUSP00000120870 9606.ENSP00000345359
10090.ENSMUSP00000113776 9606.ENSP00000294489
10090.ENSMUSP00000117096 9606.ENSP00000363745
10090.ENSMUSP00000113774 9606.ENSP00000472808
10090.ENSMUSP00000117094 9606.ENSP00000291582
10090.ENSMUSP00000117093 9606.ENSP00000359990
10090.ENSMUSP00000113773 9606.ENSP00000300589
10090.ENSMUSP00000113770 9606.ENSP00000409463
10090.ENSMUSP00000117090 9606.ENSP00000246190
10090.ENSMUSP00000097362 9606.ENSP00000411827
10090.ENSMUSP00000097363 9606.ENSP00000325128 9606.ENSP00000367664
10090.ENSMUSP00000097366 9606.ENSP00000325128 9606.ENSP00000367664
10090.ENSMUSP00000117099 9606.ENSP00000290894
10090.ENSMUSP00000117098 9606.ENSP00000384018
10090.ENSMUSP00000092901 9606.ENSP00000252818
10090.ENSMUSP00000092900 9606.ENSP00000333593
10090.ENSMUSP00000092904 9606.ENSP00000320217
10090.ENSMUSP00000092907 9606.ENSP00000402756
10090.ENSMUSP00000069300 9606.ENSP00000441949
10090.ENSMUSP00000020911 9606.ENSP00000370542
10090.ENSMUSP00000119525 9606.ENSP00000328228
10090.ENSMUSP00000119524 9606.ENSP00000265069
10090.ENSMUSP00000119527 9606.ENSP00000261588
10090.ENSMUSP00000119526 9606.ENSP00000251203
10090.ENSMUSP00000119521 9606.ENSP00000224140
10090.ENSMUSP00000119520 9606.ENSP00000433126
10090.ENSMUSP00000119523 9606.ENSP00000304283
10090.ENSMUSP00000119522 9606.ENSP00000379612
10090.ENSMUSP00000119529 9606.ENSP00000346659
10090.ENSMUSP00000119528 9606.ENSP00000410811
10090.ENSMUSP00000021284 9606.ENSP00000173229
10090.ENSMUSP00000021285 9606.ENSP00000305255
10090.ENSMUSP00000021286 9606.ENSP00000305255
10090.ENSMUSP00000021287 9606.ENSP00000339449
10090.ENSMUSP00000117855 9606.ENSP00000346032
10090.ENSMUSP00000021282 9606.ENSP00000313490
10090.ENSMUSP00000021283 9606.ENSP00000392812
10090.ENSMUSP00000021288 9606.ENSP00000285199
10090.ENSMUSP00000021289 9606.ENSP00000262441
10090.ENSMUSP00000054338 9606.ENSP00000362244
10090.ENSMUSP00000020488 9606.ENSP00000447057
10090.ENSMUSP00000057509 9606.ENSP00000413405
10090.ENSMUSP00000054330 9606.ENSP00000339802
10090.ENSMUSP00000020485 9606.ENSP00000354053
10090.ENSMUSP00000059527 9606.ENSP00000362748
10090.ENSMUSP00000054337 9606.ENSP00000361338
10090.ENSMUSP00000111269 9606.ENSP00000383365
10090.ENSMUSP00000126313 9606.ENSP00000371434
10090.ENSMUSP00000093974 9606.ENSP00000294119
10090.ENSMUSP00000126318 9606.ENSP00000386170
10090.ENSMUSP00000112913 9606.ENSP00000381773
10090.ENSMUSP00000125384 9606.ENSP00000354387
10090.ENSMUSP00000139794 9606.ENSP00000272203
10090.ENSMUSP00000112912 9606.ENSP00000357362
10090.ENSMUSP00000119298 9606.ENSP00000253363
10090.ENSMUSP00000119296 9606.ENSP00000374183
10090.ENSMUSP00000119295 9606.ENSP00000448073
10090.ENSMUSP00000119294 9606.ENSP00000366430
10090.ENSMUSP00000119293 9606.ENSP00000401303
10090.ENSMUSP00000119292 9606.ENSP00000364140
10090.ENSMUSP00000119291 9606.ENSP00000310551
10090.ENSMUSP00000119290 9606.ENSP00000342850
10090.ENSMUSP00000138469 9606.ENSP00000431265
10090.ENSMUSP00000138468 9606.ENSP00000365919
10090.ENSMUSP00000058699 9606.ENSP00000434364
10090.ENSMUSP00000096109 9606.ENSP00000382957 9606.ENSP00000352233 9606.ENSP00000382987 9606.ENSP00000383020 9606.ENSP00000381613
10090.ENSMUSP00000048171 9606.ENSP00000360120
10090.ENSMUSP00000114019 9606.ENSP00000340736
10090.ENSMUSP00000138461 9606.ENSP00000253401
10090.ENSMUSP00000114017 9606.ENSP00000371327 9606.ENSP00000310216 9606.ENSP00000437563 9606.ENSP00000438038 9606.ENSP00000371328
10090.ENSMUSP00000053643 9606.ENSP00000477841
10090.ENSMUSP00000138462 9606.ENSP00000350266
10090.ENSMUSP00000134124 9606.ENSP00000384084
10090.ENSMUSP00000138464 9606.ENSP00000345808
10090.ENSMUSP00000138467 9606.ENSP00000365131
10090.ENSMUSP00000114011 9606.ENSP00000335246
10090.ENSMUSP00000026449 9606.ENSP00000228534
10090.ENSMUSP00000121045 9606.ENSP00000382976
10090.ENSMUSP00000121044 9606.ENSP00000328069
10090.ENSMUSP00000121047 9606.ENSP00000368984
10090.ENSMUSP00000121046 9606.ENSP00000376822
10090.ENSMUSP00000121041 9606.ENSP00000263579
10090.ENSMUSP00000121040 9606.ENSP00000324203
10090.ENSMUSP00000121043 9606.ENSP00000356579
10090.ENSMUSP00000121042 9606.ENSP00000352928
10090.ENSMUSP00000139798 9606.ENSP00000155840
10090.ENSMUSP00000121049 9606.ENSP00000064780
10090.ENSMUSP00000111199 9606.ENSP00000382356
10090.ENSMUSP00000125755 9606.ENSP00000261890
10090.ENSMUSP00000125754 9606.ENSP00000254810
10090.ENSMUSP00000125757 9606.ENSP00000369592
10090.ENSMUSP00000125751 9606.ENSP00000480240
10090.ENSMUSP00000058348 9606.ENSP00000385735
10090.ENSMUSP00000125753 9606.ENSP00000264276
10090.ENSMUSP00000125752 9606.ENSP00000376506
10090.ENSMUSP00000058344 9606.ENSP00000356591
10090.ENSMUSP00000015146 9606.ENSP00000254624
10090.ENSMUSP00000125759 9606.ENSP00000338641
10090.ENSMUSP00000125758 9606.ENSP00000420256
10090.ENSMUSP00000129698 9606.ENSP00000462333
10090.ENSMUSP00000054595 9606.ENSP00000480401
10090.ENSMUSP00000054591 9606.ENSP00000280357
10090.ENSMUSP00000045036 9606.ENSP00000352208
10090.ENSMUSP00000129694 9606.ENSP00000262315
10090.ENSMUSP00000129695 9606.ENSP00000346037
10090.ENSMUSP00000129696 9606.ENSP00000397082 9606.ENSP00000361400
10090.ENSMUSP00000129697 9606.ENSP00000472696 9606.ENSP00000292879
10090.ENSMUSP00000135659 9606.ENSP00000285735
10090.ENSMUSP00000135658 9606.ENSP00000260257
10090.ENSMUSP00000093206 9606.ENSP00000331474
10090.ENSMUSP00000135651 9606.ENSP00000286788
10090.ENSMUSP00000052997 9606.ENSP00000322339
10090.ENSMUSP00000135652 9606.ENSP00000251363
10090.ENSMUSP00000135655 9606.ENSP00000418259
10090.ENSMUSP00000135654 9606.ENSP00000294304
10090.ENSMUSP00000135657 9606.ENSP00000380516
10090.ENSMUSP00000135656 9606.ENSP00000370047
10090.ENSMUSP00000125381 9606.ENSP00000244426
10090.ENSMUSP00000095454 9606.ENSP00000363596
10090.ENSMUSP00000095455 9606.ENSP00000420195
10090.ENSMUSP00000004036 9606.ENSP00000226091
10090.ENSMUSP00000068890 9606.ENSP00000239940
10090.ENSMUSP00000068896 9606.ENSP00000411532
10090.ENSMUSP00000020094 9606.ENSP00000261172
10090.ENSMUSP00000068895 9606.ENSP00000295006
10090.ENSMUSP00000050172 9606.ENSP00000255304
10090.ENSMUSP00000124408 9606.ENSP00000383234
10090.ENSMUSP00000124409 9606.ENSP00000264917
10090.ENSMUSP00000124402 9606.ENSP00000376849
10090.ENSMUSP00000124401 9606.ENSP00000369081
10090.ENSMUSP00000124406 9606.ENSP00000289081
10090.ENSMUSP00000124407 9606.ENSP00000355902
10090.ENSMUSP00000124404 9606.ENSP00000345702
10090.ENSMUSP00000124405 9606.ENSP00000351492
10090.ENSMUSP00000135383 9606.ENSP00000449500
10090.ENSMUSP00000135382 9606.ENSP00000430846
10090.ENSMUSP00000135381 9606.ENSP00000392252
10090.ENSMUSP00000135380 9606.ENSP00000385824
10090.ENSMUSP00000135386 9606.ENSP00000315931
10090.ENSMUSP00000135385 9606.ENSP00000355518
10090.ENSMUSP00000135384 9606.ENSP00000226004
10090.ENSMUSP00000049625 9606.ENSP00000460070
10090.ENSMUSP00000135389 9606.ENSP00000265981
10090.ENSMUSP00000135388 9606.ENSP00000453307
10090.ENSMUSP00000123759 9606.ENSP00000307235
10090.ENSMUSP00000123758 9606.ENSP00000356354
10090.ENSMUSP00000123757 9606.ENSP00000318960
10090.ENSMUSP00000123756 9606.ENSP00000375899
10090.ENSMUSP00000123754 9606.ENSP00000300650
10090.ENSMUSP00000123753 9606.ENSP00000359848
10090.ENSMUSP00000123752 9606.ENSP00000427211
10090.ENSMUSP00000123751 9606.ENSP00000415026
10090.ENSMUSP00000123750 9606.ENSP00000375899
10090.ENSMUSP00000141317 9606.ENSP00000361042
10090.ENSMUSP00000120318 9606.ENSP00000479716
10090.ENSMUSP00000120319 9606.ENSP00000263334
10090.ENSMUSP00000120312 9606.ENSP00000395995
10090.ENSMUSP00000120313 9606.ENSP00000264995
10090.ENSMUSP00000120310 9606.ENSP00000247219
10090.ENSMUSP00000120311 9606.ENSP00000351742
10090.ENSMUSP00000120316 9606.ENSP00000338258
10090.ENSMUSP00000120317 9606.ENSP00000429309
10090.ENSMUSP00000120314 9606.ENSP00000344403
10090.ENSMUSP00000120315 9606.ENSP00000266987
10090.ENSMUSP00000111352 9606.ENSP00000365536
10090.ENSMUSP00000122808 9606.ENSP00000346890
10090.ENSMUSP00000122809 9606.ENSP00000480626
10090.ENSMUSP00000127839 9606.ENSP00000354669
10090.ENSMUSP00000122804 9606.ENSP00000389060
10090.ENSMUSP00000127837 9606.ENSP00000296529
10090.ENSMUSP00000122806 9606.ENSP00000349508
10090.ENSMUSP00000122807 9606.ENSP00000346927
10090.ENSMUSP00000127833 9606.ENSP00000313199
10090.ENSMUSP00000127830 9606.ENSP00000229195
10090.ENSMUSP00000135736 9606.ENSP00000363314
10090.ENSMUSP00000094515 9606.ENSP00000301785 9606.ENSP00000456010
10090.ENSMUSP00000090443 9606.ENSP00000389870
10090.ENSMUSP00000043473 9606.ENSP00000355720
10090.ENSMUSP00000043477 9606.ENSP00000231461
10090.ENSMUSP00000127728 9606.ENSP00000339179
10090.ENSMUSP00000135737 9606.ENSP00000430075
10090.ENSMUSP00000138773 9606.ENSP00000479745
10090.ENSMUSP00000042367 9606.ENSP00000414147
10090.ENSMUSP00000084846 9606.ENSP00000378669
10090.ENSMUSP00000084843 9606.ENSP00000359859
10090.ENSMUSP00000047505 9606.ENSP00000304360
10090.ENSMUSP00000047508 9606.ENSP00000325917
10090.ENSMUSP00000108131 9606.ENSP00000204726
10090.ENSMUSP00000139408 9606.ENSP00000415904
10090.ENSMUSP00000000834 9606.ENSP00000356694
10090.ENSMUSP00000128040 9606.ENSP00000300249
10090.ENSMUSP00000027877 9606.ENSP00000354560
10090.ENSMUSP00000091224 9606.ENSP00000375899
10090.ENSMUSP00000139402 9606.ENSP00000483631
10090.ENSMUSP00000091226 9606.ENSP00000258381 9606.ENSP00000439558
10090.ENSMUSP00000139404 9606.ENSP00000260952
10090.ENSMUSP00000139405 9606.ENSP00000459615 9606.ENSP00000478290 9606.ENSP00000477776
10090.ENSMUSP00000139406 9606.ENSP00000343000
10090.ENSMUSP00000139407 9606.ENSP00000370193
10090.ENSMUSP00000034834 9606.ENSP00000320171
10090.ENSMUSP00000034836 9606.ENSP00000457788
10090.ENSMUSP00000034831 9606.ENSP00000482504
10090.ENSMUSP00000034830 9606.ENSP00000299529
10090.ENSMUSP00000034832 9606.ENSP00000482732
10090.ENSMUSP00000122277 9606.ENSP00000381773
10090.ENSMUSP00000114976 9606.ENSP00000457408
10090.ENSMUSP00000111353 9606.ENSP00000365536
10090.ENSMUSP00000086993 9606.ENSP00000377721
10090.ENSMUSP00000086990 9606.ENSP00000353496
10090.ENSMUSP00000040975 9606.ENSP00000285697
10090.ENSMUSP00000086998 9606.ENSP00000272424
10090.ENSMUSP00000118452 9606.ENSP00000340688
10090.ENSMUSP00000078440 9606.ENSP00000337383
10090.ENSMUSP00000118450 9606.ENSP00000377471
10090.ENSMUSP00000118451 9606.ENSP00000347847
10090.ENSMUSP00000118456 9606.ENSP00000324901
10090.ENSMUSP00000118454 9606.ENSP00000296682
10090.ENSMUSP00000118455 9606.ENSP00000262018
10090.ENSMUSP00000118458 9606.ENSP00000371886 9606.ENSP00000396045
10090.ENSMUSP00000118459 9606.ENSP00000345997
10090.ENSMUSP00000139865 9606.ENSP00000318803
10090.ENSMUSP00000085712 9606.ENSP00000373347
10090.ENSMUSP00000121867 9606.ENSP00000371230
10090.ENSMUSP00000121866 9606.ENSP00000382957 9606.ENSP00000352233 9606.ENSP00000382987 9606.ENSP00000383020 9606.ENSP00000381613
10090.ENSMUSP00000121865 9606.ENSP00000169298
10090.ENSMUSP00000121864 9606.ENSP00000221486
10090.ENSMUSP00000121862 9606.ENSP00000290079
10090.ENSMUSP00000121861 9606.ENSP00000294053
10090.ENSMUSP00000139861 9606.ENSP00000376048
10090.ENSMUSP00000121869 9606.ENSP00000283148
10090.ENSMUSP00000121868 9606.ENSP00000369009
10090.ENSMUSP00000136484 9606.ENSP00000379869
10090.ENSMUSP00000041904 9606.ENSP00000294889
10090.ENSMUSP00000090170 9606.ENSP00000263556
10090.ENSMUSP00000041906 9606.ENSP00000366997
10090.ENSMUSP00000090177 9606.ENSP00000262435
10090.ENSMUSP00000041902 9606.ENSP00000264033
10090.ENSMUSP00000041909 9606.ENSP00000264596
10090.ENSMUSP00000081416 9606.ENSP00000302724
10090.ENSMUSP00000034308 9606.ENSP00000258168
10090.ENSMUSP00000140359 9606.ENSP00000420616
10090.ENSMUSP00000140354 9606.ENSP00000419027
10090.ENSMUSP00000140355 9606.ENSP00000356047
10090.ENSMUSP00000140356 9606.ENSP00000482613
10090.ENSMUSP00000140357 9606.ENSP00000085219
10090.ENSMUSP00000034307 9606.ENSP00000347689
10090.ENSMUSP00000030687 9606.ENSP00000348944
10090.ENSMUSP00000030684 9606.ENSP00000362153
10090.ENSMUSP00000034304 9606.ENSP00000199936
10090.ENSMUSP00000087714 9606.ENSP00000339299
10090.ENSMUSP00000032931 9606.ENSP00000386722
10090.ENSMUSP00000032936 9606.ENSP00000279387
10090.ENSMUSP00000087713 9606.ENSP00000378176
10090.ENSMUSP00000032934 9606.ENSP00000378669
10090.ENSMUSP00000007207 9606.ENSP00000265593
10090.ENSMUSP00000136300 9606.ENSP00000259631
10090.ENSMUSP00000090256 9606.ENSP00000435565
10090.ENSMUSP00000028470 9606.ENSP00000257245
10090.ENSMUSP00000078351 9606.ENSP00000229332
10090.ENSMUSP00000120979 9606.ENSP00000482826
10090.ENSMUSP00000028475 9606.ENSP00000434995
10090.ENSMUSP00000140068 9606.ENSP00000356047
10090.ENSMUSP00000002529 9606.ENSP00000266079
10090.ENSMUSP00000130146 9606.ENSP00000458663
10090.ENSMUSP00000130144 9606.ENSP00000379143
10090.ENSMUSP00000130145 9606.ENSP00000359804
10090.ENSMUSP00000130142 9606.ENSP00000420294
10090.ENSMUSP00000045955 9606.ENSP00000343405
10090.ENSMUSP00000130148 9606.ENSP00000339867
10090.ENSMUSP00000032683 9606.ENSP00000367185
10090.ENSMUSP00000097763 9606.ENSP00000373399
10090.ENSMUSP00000033081 9606.ENSP00000369666
10090.ENSMUSP00000033087 9606.ENSP00000473172
10090.ENSMUSP00000033086 9606.ENSP00000455607
10090.ENSMUSP00000033088 9606.ENSP00000325677
10090.ENSMUSP00000065113 9606.ENSP00000377446
10090.ENSMUSP00000144299 9606.ENSP00000320886
10090.ENSMUSP00000144298 9606.ENSP00000381382
10090.ENSMUSP00000019128 9606.ENSP00000313199
10090.ENSMUSP00000057669 9606.ENSP00000351132
10090.ENSMUSP00000046480 9606.ENSP00000426167
10090.ENSMUSP00000144291 9606.ENSP00000374036
10090.ENSMUSP00000144290 9606.ENSP00000281543
10090.ENSMUSP00000144293 9606.ENSP00000423014
10090.ENSMUSP00000144292 9606.ENSP00000233557
10090.ENSMUSP00000144295 9606.ENSP00000233535
10090.ENSMUSP00000144294 9606.ENSP00000336750
10090.ENSMUSP00000144297 9606.ENSP00000487365
10090.ENSMUSP00000144296 9606.ENSP00000362924
10090.ENSMUSP00000029709 9606.ENSP00000376123
10090.ENSMUSP00000007738 9606.ENSP00000291481
10090.ENSMUSP00000109841 9606.ENSP00000393511
10090.ENSMUSP00000038483 9606.ENSP00000245457
10090.ENSMUSP00000038484 9606.ENSP00000355621
10090.ENSMUSP00000038485 9606.ENSP00000226105
10090.ENSMUSP00000038486 9606.ENSP00000293443
10090.ENSMUSP00000109844 9606.ENSP00000393511
10090.ENSMUSP00000022137 9606.ENSP00000323264
10090.ENSMUSP00000029700 9606.ENSP00000357268
10090.ENSMUSP00000022135 9606.ENSP00000370193
10090.ENSMUSP00000109848 9606.ENSP00000393511
10090.ENSMUSP00000029707 9606.ENSP00000396441
10090.ENSMUSP00000102797 9606.ENSP00000435189
10090.ENSMUSP00000033339 9606.ENSP00000384876
10090.ENSMUSP00000033333 9606.ENSP00000433361
10090.ENSMUSP00000033331 9606.ENSP00000310205
10090.ENSMUSP00000046486 9606.ENSP00000341071
10090.ENSMUSP00000135670 9606.ENSP00000373895
10090.ENSMUSP00000041016 9606.ENSP00000484343
10090.ENSMUSP00000033335 9606.ENSP00000310459
10090.ENSMUSP00000033334 9606.ENSP00000318999
10090.ENSMUSP00000134241 9606.ENSP00000338283
10090.ENSMUSP00000134240 9606.ENSP00000472469
10090.ENSMUSP00000134243 9606.ENSP00000373905
10090.ENSMUSP00000019226 9606.ENSP00000322020
10090.ENSMUSP00000134245 9606.ENSP00000364815
10090.ENSMUSP00000143112 9606.ENSP00000359264
10090.ENSMUSP00000143111 9606.ENSP00000357709
10090.ENSMUSP00000143110 9606.ENSP00000354461
10090.ENSMUSP00000134248 9606.ENSP00000377958
10090.ENSMUSP00000143119 9606.ENSP00000409906
10090.ENSMUSP00000019220 9606.ENSP00000375777
10090.ENSMUSP00000023669 9606.ENSP00000382163
10090.ENSMUSP00000027569 9606.ENSP00000421339
10090.ENSMUSP00000082873 9606.ENSP00000344219
10090.ENSMUSP00000027567 9606.ENSP00000343445 9606.ENSP00000283752
10090.ENSMUSP00000027566 9606.ENSP00000485532
10090.ENSMUSP00000023666 9606.ENSP00000315700
10090.ENSMUSP00000027564 9606.ENSP00000269489
10090.ENSMUSP00000023660 9606.ENSP00000331734
10090.ENSMUSP00000027560 9606.ENSP00000353915
10090.ENSMUSP00000142868 9606.ENSP00000325136
10090.ENSMUSP00000007733 9606.ENSP00000267415
10090.ENSMUSP00000142860 9606.ENSP00000359025
10090.ENSMUSP00000142861 9606.ENSP00000417980
10090.ENSMUSP00000142862 9606.ENSP00000384018
10090.ENSMUSP00000142863 9606.ENSP00000296015
10090.ENSMUSP00000142864 9606.ENSP00000425786
10090.ENSMUSP00000142865 9606.ENSP00000322270
10090.ENSMUSP00000142866 9606.ENSP00000222990
10090.ENSMUSP00000142867 9606.ENSP00000296444
10090.ENSMUSP00000036304 9606.ENSP00000478901
10090.ENSMUSP00000007977 9606.ENSP00000293350
10090.ENSMUSP00000125412 9606.ENSP00000376417
10090.ENSMUSP00000125413 9606.ENSP00000311290
10090.ENSMUSP00000125410 9606.ENSP00000251808
10090.ENSMUSP00000125411 9606.ENSP00000399511
10090.ENSMUSP00000125416 9606.ENSP00000477706
10090.ENSMUSP00000125417 9606.ENSP00000356674
10090.ENSMUSP00000125414 9606.ENSP00000381102
10090.ENSMUSP00000125415 9606.ENSP00000315702
10090.ENSMUSP00000125418 9606.ENSP00000306100
10090.ENSMUSP00000125419 9606.ENSP00000351141
10090.ENSMUSP00000018295 9606.ENSP00000385205
10090.ENSMUSP00000009530 9606.ENSP00000218388
10090.ENSMUSP00000135675 9606.ENSP00000466967
10090.ENSMUSP00000129303 9606.ENSP00000245957
10090.ENSMUSP00000009538 9606.ENSP00000480050
10090.ENSMUSP00000129300 9606.ENSP00000434995
10090.ENSMUSP00000129301 9606.ENSP00000228318
10090.ENSMUSP00000020382 9606.ENSP00000247843
10090.ENSMUSP00000117970 9606.ENSP00000318177
10090.ENSMUSP00000124555 9606.ENSP00000329797
10090.ENSMUSP00000135674 9606.ENSP00000379931
10090.ENSMUSP00000129305 9606.ENSP00000354888
10090.ENSMUSP00000000312 9606.ENSP00000261769
10090.ENSMUSP00000000310 9606.ENSP00000255389
10090.ENSMUSP00000000317 9606.ENSP00000406577 9606.ENSP00000300283
10090.ENSMUSP00000018748 9606.ENSP00000257566
10090.ENSMUSP00000000314 9606.ENSP00000484928
10090.ENSMUSP00000024035 9606.ENSP00000386029
10090.ENSMUSP00000024031 9606.ENSP00000384296
